order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,dwh_create_date
4424404315,9274874,16-07-2023,36:04.0,40:04.0,On Time,494.48,Wallet,8506,1950,05:42.9
2444087306,56250563,28-07-2023,35:29.0,37:29.0,On Time,2440.73,Wallet,75692,5429,05:42.9
486085268,51040116,11-12-2023,51:16.0,56:16.0,On Time,4749.99,UPI,90390,4690,05:42.9
1731312620,49795571,08-05-2023,42:00.0,41:00.0,On Time,843.21,Wallet,75316,1309,05:42.9
6475582506,82529927,23-09-2023,01:27.0,05:27.0,On Time,3895.25,Wallet,52304,2425,05:42.9
1868581378,93198324,29-03-2024,43:14.0,47:14.0,On Time,2065.81,Card,38861,6383,05:42.9
8884235937,20298398,09-08-2024,01:55.0,09:55.0,Slightly Delayed,1655.6,UPI,81977,8826,05:42.9
4590662628,87200291,10-01-2024,02:31.0,17:31.0,Slightly Delayed,3148.95,Cash,18200,5462,05:42.9
992302540,32203588,26-11-2023,51:11.0,54:11.0,On Time,198.72,Wallet,12863,956,05:42.9
7169974633,59110513,16-10-2024,22:22.0,21:22.0,On Time,2475.21,UPI,69861,4905,05:42.9
6703651257,93198324,17-01-2024,43:31.0,46:31.0,On Time,727.87,Card,4285,5882,05:42.9
7180810221,20940403,10-09-2023,58:46.0,07:46.0,Slightly Delayed,657.8,Cash,59848,754,05:42.9
7875587578,60967677,15-07-2024,59:10.0,09:10.0,Slightly Delayed,3351.74,Card,40025,6554,05:42.9
2578671497,76218218,25-01-2024,16:47.0,21:47.0,On Time,3603.94,Card,64618,4306,05:42.9
6284350691,57207678,20-06-2024,13:52.0,13:52.0,On Time,726.41,Wallet,9053,9366,05:42.9
5383261788,34588087,18-10-2023,34:10.0,30:10.0,On Time,3375.86,Wallet,94840,856,05:42.9
6590867973,56441247,20-11-2023,55:18.0,54:18.0,On Time,1848.22,UPI,23582,5770,05:42.9
8787105023,81822935,07-05-2024,09:29.0,12:29.0,On Time,1443.64,Wallet,54795,2951,05:42.9
1402916311,14275043,23-04-2024,05:28.0,09:28.0,On Time,4553.36,Card,57649,178,05:42.9
9715205272,52409516,21-10-2024,09:22.0,11:22.0,On Time,1189.17,UPI,21783,7087,05:42.9
3946852375,96253172,04-07-2024,45:55.0,45:55.0,On Time,150.99,Cash,92389,9580,05:42.9
3367039425,86050297,10-03-2024,58:29.0,00:29.0,On Time,703.11,UPI,72408,9069,05:42.9
687711388,52757321,02-02-2024,28:42.0,40:42.0,Slightly Delayed,1385.43,Card,44884,3910,05:42.9
647012431,34281470,16-06-2024,27:54.0,45:54.0,Significantly Delayed,3706.1,Card,94183,9989,05:42.9
7143278295,50557979,13-02-2024,39:08.0,35:08.0,On Time,1597.11,UPI,89680,7182,05:42.9
9736844695,31978160,09-04-2024,18:46.0,13:46.0,On Time,1608.11,Cash,87624,3487,05:42.9
5933289680,5751638,07-12-2023,49:24.0,09:24.0,Significantly Delayed,2950.6,Wallet,1722,9869,05:42.9
9494303116,98858383,21-07-2024,04:40.0,09:40.0,On Time,1538.49,Card,12071,6262,05:42.9
9337878102,9987182,16-05-2023,09:12.0,05:12.0,On Time,3119.18,Wallet,15234,4435,05:42.9
6872621077,77128325,14-09-2023,29:29.0,24:29.0,On Time,3611.43,Wallet,42244,847,05:42.9
7330237253,28428852,07-12-2023,38:17.0,37:17.0,On Time,869.86,UPI,18688,3099,05:42.9
7942616242,33685414,30-09-2023,27:45.0,52:45.0,Significantly Delayed,1116,Wallet,76694,5368,05:42.9
238520071,77320193,20-02-2024,44:38.0,47:38.0,On Time,852.02,Cash,91088,1203,05:42.9
5812379362,46504355,05-08-2023,05:03.0,01:03.0,On Time,3865.78,Wallet,68969,544,05:42.9
2616623847,49915498,19-01-2024,22:25.0,37:25.0,Slightly Delayed,3928,Cash,43649,9330,05:42.9
2040854480,40392019,10-12-2023,22:16.0,47:16.0,Significantly Delayed,946.86,Wallet,11814,4573,05:42.9
5456484560,62600289,26-09-2024,10:49.0,35:49.0,Significantly Delayed,1630.68,UPI,32681,5000,05:42.9
883309006,71229024,09-04-2024,22:20.0,30:20.0,Slightly Delayed,1427.84,Cash,23074,5405,05:42.9
6528341992,64497538,29-01-2024,43:43.0,54:43.0,Slightly Delayed,2360.73,Wallet,50910,7253,05:42.9
3263203775,44888581,28-09-2024,37:48.0,36:48.0,On Time,826.28,UPI,38308,9171,05:42.9
3660010934,83577942,31-01-2024,44:03.0,49:03.0,On Time,787.4,Wallet,17404,4956,05:42.9
7944885043,1683786,26-05-2024,31:38.0,29:38.0,On Time,4410.72,Card,16741,8470,05:42.9
2506369831,1529180,16-06-2023,22:30.0,35:30.0,Slightly Delayed,255.35,UPI,62473,7950,05:42.9
697061213,91196901,25-03-2023,52:55.0,55:55.0,On Time,4473.11,Card,80729,1451,05:42.9
7079057004,1507408,30-09-2023,10:45.0,32:45.0,Significantly Delayed,1946.09,Card,16501,3954,05:42.9
1556153632,67215939,04-05-2024,54:19.0,03:19.0,Slightly Delayed,1277.85,Wallet,45137,1393,05:42.9
2161235338,38902882,12-04-2024,12:38.0,21:38.0,Slightly Delayed,4431.77,Wallet,96206,240,05:42.9
1247978468,97484394,19-07-2024,13:39.0,12:39.0,On Time,1662.15,UPI,30662,4045,05:42.9
5437627061,58505903,22-08-2024,15:33.0,16:33.0,On Time,910.19,UPI,39894,5851,05:42.9
9091960039,13455530,11-02-2024,04:55.0,04:55.0,On Time,1349.36,Card,51540,68,05:42.9
619198317,81906973,20-11-2023,16:35.0,11:35.0,On Time,4216.63,UPI,83654,669,05:42.9
9833179291,90372221,04-05-2023,52:00.0,48:00.0,On Time,483.05,UPI,97223,1456,05:42.9
4148760273,93122847,22-05-2024,55:57.0,58:57.0,On Time,994.97,UPI,55805,8302,05:42.9
7206041763,74694186,30-05-2023,35:37.0,37:37.0,On Time,162.67,Card,1128,279,05:42.9
690097648,2684440,27-12-2023,30:22.0,40:22.0,Slightly Delayed,3471.29,Cash,92460,8700,05:42.9
4197061567,52757321,04-02-2024,31:32.0,33:32.0,On Time,3685.3,UPI,48139,9189,05:42.9
2009394836,55056284,24-10-2023,25:10.0,23:10.0,On Time,1159.53,UPI,71878,5861,05:42.9
277502363,88203688,28-12-2023,04:57.0,09:57.0,On Time,2682.72,Card,18055,9608,05:42.9
4356959622,38709137,16-01-2024,56:08.0,51:08.0,On Time,2128.54,Cash,94308,7148,05:42.9
174306009,87457446,09-08-2024,35:44.0,02:44.0,Significantly Delayed,2424.07,UPI,35598,626,05:42.9
9582674091,34237583,16-08-2024,39:21.0,01:21.0,Significantly Delayed,951.43,UPI,16055,7480,05:42.9
8675579025,44409533,06-07-2024,15:17.0,17:17.0,On Time,2636.86,Card,13158,6920,05:42.9
5195999941,52757321,19-07-2024,07:00.0,21:00.0,Slightly Delayed,2298.98,Card,12987,4056,05:42.9
5210007923,97507853,01-10-2024,24:34.0,25:34.0,On Time,1278.93,Cash,94672,527,05:42.9
6595771960,45700473,05-04-2023,36:22.0,40:22.0,On Time,4251.75,Cash,72175,9505,05:42.9
4247338382,34853377,05-12-2023,11:24.0,40:24.0,Significantly Delayed,989.88,Cash,85815,5115,05:42.9
819143326,88324928,10-01-2024,34:29.0,39:29.0,On Time,3284.6,Cash,73801,9159,05:42.9
3830844750,23996221,06-08-2023,07:31.0,04:31.0,On Time,1663.27,UPI,95930,3176,05:42.9
1687314172,82425179,13-03-2024,00:43.0,03:43.0,On Time,3835.73,Cash,86120,9557,05:42.9
6756007265,80850753,27-07-2023,37:10.0,42:10.0,On Time,1848.13,Wallet,48609,7440,05:42.9
489762747,19482392,27-09-2024,52:39.0,18:39.0,Significantly Delayed,766.2,Card,93825,5112,05:42.9
7509195875,42723554,26-11-2023,11:46.0,14:46.0,On Time,4237.4,Card,96839,3895,05:42.9
2370917070,5763963,25-07-2023,11:42.0,16:42.0,On Time,2639.9,Card,13883,1591,05:42.9
2055388266,119099,23-06-2023,41:41.0,49:41.0,Slightly Delayed,3722.37,UPI,80608,4452,05:42.9
8969304162,43052303,12-10-2023,03:50.0,02:50.0,On Time,1264.98,Wallet,67811,5918,05:42.9
5412674107,88111697,06-10-2024,00:05.0,02:05.0,On Time,2646.85,Cash,15617,6627,05:42.9
1536516619,15631726,25-11-2023,10:28.0,15:28.0,On Time,3466.59,Wallet,44378,7699,05:42.9
3858907413,89910157,27-07-2023,45:30.0,45:30.0,On Time,3427.43,Cash,29907,6852,05:42.9
4976389251,79478655,05-09-2023,13:35.0,08:35.0,On Time,1146.95,Card,89142,2957,05:42.9
2218319201,40587811,01-11-2024,12:02.0,11:02.0,On Time,1216.48,Wallet,957,4034,05:42.9
6729422433,68159723,19-07-2023,55:45.0,01:45.0,Slightly Delayed,3405.78,UPI,99898,2847,05:42.9
1354097448,98687927,21-06-2023,53:21.0,55:21.0,On Time,3401.69,Card,10089,4903,05:42.9
8952275304,81174361,31-08-2024,22:32.0,22:32.0,On Time,2474.23,Cash,95373,2943,05:42.9
436603801,54619715,28-12-2023,14:53.0,11:53.0,On Time,838.89,Cash,64535,6877,05:42.9
5273875984,9278983,31-05-2023,45:44.0,59:44.0,Slightly Delayed,2682.38,Cash,60888,9153,05:42.9
9290203003,21573815,01-04-2024,31:55.0,36:55.0,On Time,2133.39,Cash,44829,4658,05:42.9
6240982373,91243571,26-04-2023,27:48.0,24:48.0,On Time,3393.08,Cash,16774,8894,05:42.9
2718348206,5763963,08-11-2023,37:06.0,33:06.0,On Time,632.43,UPI,66580,4202,05:42.9
4903544026,57331847,11-05-2024,45:41.0,50:41.0,On Time,3778.46,Cash,7486,3828,05:42.9
2827266949,93675757,17-09-2024,10:52.0,18:52.0,Slightly Delayed,3334.82,Card,24708,2763,05:42.9
4278423074,67708491,17-12-2023,02:47.0,05:47.0,On Time,1073.53,Cash,23667,9896,05:42.9
645916247,76857266,10-10-2023,03:20.0,32:20.0,Significantly Delayed,4465.9,Cash,98927,8801,05:42.9
5816647866,81420960,26-09-2024,23:41.0,40:41.0,Significantly Delayed,2323.45,Cash,84702,6850,05:42.9
7282397914,97825663,14-07-2024,35:08.0,40:08.0,On Time,2043.65,Cash,26008,8481,05:42.9
3260611473,12832151,06-02-2024,54:26.0,12:26.0,Significantly Delayed,2731.48,Cash,28392,134,05:42.9
8638163868,87718744,07-06-2023,41:59.0,46:59.0,On Time,4272.81,Card,29019,3056,05:42.9
177850987,51174875,07-11-2023,25:48.0,22:48.0,On Time,1934.67,UPI,61247,6015,05:42.9
9653859166,32987624,16-03-2023,36:51.0,50:51.0,Slightly Delayed,2978.36,Wallet,72058,1941,05:42.9
9991338690,98444183,29-07-2024,45:33.0,46:33.0,On Time,3273.99,Cash,50037,7390,05:42.9
1714593246,27698051,20-10-2024,02:38.0,04:38.0,On Time,1100.8,Wallet,11180,5149,05:42.9
9742461226,34095555,01-01-2024,43:00.0,40:00.0,On Time,949.56,UPI,16877,4294,05:42.9
3314393477,55170753,26-10-2024,49:56.0,52:56.0,On Time,934.75,Cash,37197,7079,05:42.9
4188317986,42366724,20-03-2023,56:55.0,06:55.0,Slightly Delayed,3448.71,Wallet,48031,1086,05:42.9
1646665366,51387106,26-07-2024,01:20.0,13:20.0,Slightly Delayed,1086.27,Wallet,59753,3097,05:42.9
9558804585,82700270,15-03-2024,09:19.0,15:19.0,Slightly Delayed,848.94,Card,32740,4925,05:42.9
9047652469,71902700,05-08-2024,28:47.0,23:47.0,On Time,370.06,Card,27774,7572,05:42.9
2893800377,57892837,22-03-2024,57:50.0,53:50.0,On Time,1966.14,Card,54327,4427,05:42.9
6139157985,88517890,03-02-2024,51:26.0,13:26.0,Significantly Delayed,1623.51,Wallet,23927,3303,05:42.9
6029394789,7591711,30-04-2023,23:14.0,32:14.0,Slightly Delayed,2118.04,UPI,28593,637,05:42.9
5874940276,38875754,11-04-2024,45:42.0,40:42.0,On Time,546.43,UPI,22218,4821,05:42.9
5205211911,57662767,27-09-2024,52:45.0,06:45.0,Slightly Delayed,1098.4,Cash,38835,4724,05:42.9
5314758068,48776805,03-02-2024,36:30.0,46:30.0,Slightly Delayed,4183.29,Card,68342,7386,05:42.9
484869710,6756256,09-09-2023,05:42.0,08:42.0,On Time,1429.34,Cash,41598,6690,05:42.9
9957728938,25915909,05-08-2024,43:11.0,59:11.0,Significantly Delayed,1445.95,UPI,64839,2506,05:42.9
3136056666,57770044,29-04-2024,40:15.0,52:15.0,Slightly Delayed,211.25,UPI,60976,8159,05:42.9
4926104391,47206881,24-10-2023,02:01.0,16:01.0,Slightly Delayed,2029.88,Wallet,13060,1174,05:42.9
1827844756,16785724,07-04-2023,43:25.0,46:25.0,On Time,3372.28,UPI,78517,3271,05:42.9
7032037874,57291761,13-06-2024,17:38.0,17:38.0,On Time,1694.99,UPI,59618,8519,05:42.9
3779230503,46699982,11-07-2023,30:38.0,29:38.0,On Time,2781.39,Card,52785,1580,05:42.9
3473012553,89669139,16-02-2024,48:26.0,14:26.0,Significantly Delayed,5062.8,Card,99684,8375,05:42.9
7988504487,8164639,14-05-2024,42:09.0,41:09.0,On Time,3511.92,Wallet,86506,2304,05:42.9
7193792738,84572019,05-06-2024,49:59.0,53:59.0,On Time,2817.36,Card,91241,8782,05:42.9
1533583386,35912599,28-08-2023,27:24.0,24:24.0,On Time,4869.76,Wallet,40902,8166,05:42.9
7750989397,79672044,07-01-2024,20:22.0,24:22.0,On Time,4099.45,Wallet,42583,1888,05:42.9
4434816229,63292875,14-09-2023,10:00.0,05:00.0,On Time,1491.21,Wallet,17469,1446,05:42.9
6896732047,62068277,18-04-2024,08:30.0,06:30.0,On Time,321.33,Cash,29664,8118,05:42.9
4740837071,64795608,01-11-2023,42:13.0,47:13.0,On Time,5428.69,UPI,70,8733,05:42.9
6649631729,75640174,30-09-2024,39:51.0,38:51.0,On Time,1082.76,Card,9599,2770,05:42.9
5351526726,75892474,28-03-2023,08:51.0,04:51.0,On Time,3077.83,Cash,18337,761,05:42.9
1506082041,11446157,04-05-2023,00:45.0,57:45.0,On Time,4917.47,Card,80462,3439,05:42.9
1023260165,10683250,16-02-2024,23:29.0,23:29.0,On Time,741.67,Card,93967,7531,05:42.9
8257032403,17805991,18-09-2024,34:58.0,37:58.0,On Time,3177.73,Wallet,71946,3558,05:42.9
7216524192,72605638,01-09-2024,33:34.0,30:34.0,On Time,227.22,Card,79713,416,05:42.9
8619795820,98687927,04-09-2024,30:19.0,51:19.0,Significantly Delayed,2686.37,Card,68794,5595,05:42.9
6494708839,25595836,18-06-2023,18:43.0,19:43.0,On Time,2789.77,Cash,36208,153,05:42.9
9859249765,5039883,13-05-2024,10:42.0,07:42.0,On Time,1812.4,UPI,19900,2017,05:42.9
3528020011,33675108,12-11-2023,01:12.0,04:12.0,On Time,934.98,Cash,32566,9725,05:42.9
5937934264,90346920,11-09-2024,35:19.0,50:19.0,Slightly Delayed,3551.15,Card,41221,6621,05:42.9
2976477423,57213543,17-08-2023,47:10.0,47:10.0,On Time,1277.83,Wallet,2591,1430,05:42.9
1002438039,85198177,17-02-2024,44:02.0,43:02.0,On Time,3775.99,Card,52508,8018,05:42.9
2571163022,59345983,06-02-2024,20:16.0,34:16.0,Slightly Delayed,674.39,Cash,59402,7684,05:42.9
6850221497,21270783,21-07-2024,52:39.0,47:39.0,On Time,3496.28,UPI,43013,8330,05:42.9
4706569127,68016312,27-07-2023,51:32.0,56:32.0,On Time,687.19,Wallet,74560,8531,05:42.9
8168261752,65903057,22-04-2024,30:39.0,53:39.0,Significantly Delayed,1860.29,Card,18998,8178,05:42.9
5828325906,40587811,04-12-2023,59:56.0,57:56.0,On Time,4230.58,Wallet,34564,4046,05:42.9
5012271549,73061709,21-09-2024,19:21.0,47:21.0,Significantly Delayed,769.83,Cash,31783,7487,05:42.9
8110316958,61226835,30-01-2024,48:34.0,45:34.0,On Time,806.56,Wallet,29001,4877,05:42.9
3190808443,77618011,10-01-2024,00:54.0,56:54.0,On Time,2593.91,Cash,42099,646,05:42.9
7175472728,9551011,12-09-2023,01:20.0,01:20.0,On Time,307.23,UPI,95658,7355,05:42.9
6011117738,24337950,07-01-2024,01:31.0,04:31.0,On Time,2539.66,Card,8264,5459,05:42.9
5592928753,46875863,23-08-2024,59:57.0,10:57.0,Slightly Delayed,3473.11,UPI,96131,9192,05:42.9
3952040848,31156674,09-05-2024,41:37.0,39:37.0,On Time,4818.61,UPI,16761,6140,05:42.9
7026479520,81994445,17-07-2024,17:57.0,19:57.0,On Time,1691.47,Cash,82300,5348,05:42.9
6572695161,64197854,18-03-2024,32:53.0,32:53.0,On Time,1671.67,Wallet,11353,1729,05:42.9
9090769419,66485571,02-09-2024,29:47.0,25:47.0,On Time,1819.14,Wallet,45133,5210,05:42.9
5979489110,22161071,07-09-2023,03:52.0,05:52.0,On Time,2337.12,Card,8681,5784,05:42.9
964698323,81763298,30-09-2024,34:20.0,39:20.0,On Time,2352.88,Wallet,88842,1089,05:42.9
2304242664,65815155,21-03-2024,47:02.0,47:02.0,On Time,1579.28,Card,76144,9106,05:42.9
2483843748,26040510,24-05-2023,35:37.0,38:37.0,On Time,1692.9,Wallet,62504,7609,05:42.9
2560588609,6291143,21-06-2024,35:07.0,36:07.0,On Time,319.34,UPI,48964,5105,05:42.9
9268920928,17805991,05-07-2023,44:39.0,48:39.0,On Time,1404.2,Cash,26193,8995,05:42.9
9554019312,6247821,08-09-2023,10:46.0,05:46.0,On Time,4088.52,UPI,24936,1972,05:42.9
3749174258,38902193,13-02-2024,59:49.0,10:49.0,Slightly Delayed,2618.07,Wallet,32618,292,05:42.9
3947164241,95768401,04-11-2024,43:15.0,47:15.0,On Time,1463.39,UPI,82928,5181,05:42.9
487327038,67277562,05-10-2023,41:02.0,44:02.0,On Time,563.45,UPI,84314,8846,05:42.9
8830321199,93341057,10-08-2024,17:16.0,32:16.0,Slightly Delayed,46.62,Cash,6336,1599,05:42.9
3811318591,64940409,07-07-2023,10:03.0,08:03.0,On Time,1563.3,UPI,44363,3520,05:42.9
6795601573,46629917,13-12-2023,49:49.0,45:49.0,On Time,2301.92,Card,52656,8610,05:42.9
2348495717,86067293,27-06-2023,11:54.0,11:54.0,On Time,691.58,Cash,80421,2133,05:42.9
9505736584,63571453,04-06-2024,50:56.0,08:56.0,Significantly Delayed,826.21,Wallet,32176,4874,05:42.9
1857227304,99301505,19-03-2024,01:02.0,05:02.0,On Time,1443.5,Card,24481,7555,05:42.9
5506485302,66655397,19-05-2023,53:57.0,48:57.0,On Time,263.7,Cash,21250,6818,05:42.9
6074837981,61015113,20-04-2024,08:11.0,06:11.0,On Time,832.37,Card,2837,2317,05:42.9
4150569633,2903620,29-10-2023,37:51.0,01:51.0,Significantly Delayed,2206.06,Card,40413,7595,05:42.9
609838437,54619715,13-12-2023,18:58.0,13:58.0,On Time,310.69,Card,34363,5150,05:42.9
5229657139,18889370,03-10-2023,08:27.0,21:27.0,Slightly Delayed,3483.81,Cash,96161,2035,05:42.9
2589639350,64141971,01-08-2023,06:34.0,03:34.0,On Time,1917.97,UPI,90443,6047,05:42.9
7656948165,44410149,07-06-2023,41:28.0,54:28.0,Slightly Delayed,3332.9,Wallet,8275,8459,05:42.9
1806563605,25659794,24-12-2023,41:24.0,45:24.0,On Time,5747.38,Wallet,16607,5673,05:42.9
359819834,12755730,27-12-2023,56:23.0,25:23.0,Significantly Delayed,2060.96,UPI,70910,4535,05:42.9
1908423841,56441247,28-10-2023,07:00.0,08:00.0,On Time,881.17,UPI,62488,3974,05:42.9
299859815,2848415,16-01-2024,03:51.0,13:51.0,Slightly Delayed,1233.33,Wallet,62089,9397,05:42.9
923659418,25081012,16-04-2023,32:50.0,33:50.0,On Time,2700.37,Wallet,24003,7835,05:42.9
3560625119,82989313,13-05-2023,04:58.0,14:58.0,Slightly Delayed,2722.14,Wallet,64562,683,05:42.9
7111490680,32500305,24-01-2024,29:43.0,37:43.0,Slightly Delayed,1337.06,Card,9546,5707,05:42.9
5766981431,93675757,14-01-2024,42:49.0,47:49.0,On Time,1178.42,UPI,55608,7251,05:42.9
8609945311,51670882,03-05-2024,10:04.0,07:04.0,On Time,2238.35,Wallet,66475,8984,05:42.9
1691260635,80796977,17-06-2024,35:39.0,39:39.0,On Time,3593.61,Card,74826,8139,05:42.9
8742091504,78254569,03-07-2023,41:52.0,54:52.0,Slightly Delayed,2783.84,Card,69967,1687,05:42.9
1997833025,72489544,28-07-2023,39:23.0,37:23.0,On Time,1074.29,UPI,77103,3240,05:42.9
3588296877,83404008,13-08-2024,19:17.0,44:17.0,Significantly Delayed,2748.08,Card,73215,8424,05:42.9
2404804990,81757554,24-12-2023,50:31.0,59:31.0,Slightly Delayed,3903.99,Wallet,38923,1231,05:42.9
8091385479,16082651,09-04-2024,31:24.0,36:24.0,On Time,317.8,UPI,66240,3628,05:42.9
7133174424,8513589,22-06-2023,42:19.0,43:19.0,On Time,4911.58,UPI,63462,7551,05:42.9
6110446321,78412820,27-10-2024,11:26.0,14:26.0,On Time,657.8,Wallet,60577,335,05:42.9
6964586050,4597433,04-08-2024,49:03.0,45:03.0,On Time,2824.9,Cash,40358,2357,05:42.9
2351986014,85626346,21-04-2023,04:41.0,16:41.0,Slightly Delayed,3434.75,Wallet,34744,1557,05:42.9
352569720,65660660,23-06-2023,39:26.0,34:26.0,On Time,2081.26,Wallet,23236,9416,05:42.9
1235280275,46875863,09-08-2023,57:03.0,58:03.0,On Time,626.59,Cash,90779,7967,05:42.9
9399859705,57548210,29-10-2023,29:16.0,24:16.0,On Time,3915.04,UPI,31133,2528,05:42.9
7530379037,99729547,02-08-2024,58:04.0,03:04.0,On Time,1496.89,UPI,79485,97,05:42.9
5952886441,16420489,12-03-2024,39:17.0,37:17.0,On Time,3604.38,Wallet,23150,5334,05:42.9
5815833211,31940833,08-02-2024,27:31.0,27:31.0,On Time,1691.9,Card,78640,4175,05:42.9
7307394687,47043878,01-05-2024,04:18.0,59:18.0,On Time,1894.83,Wallet,28767,2085,05:42.9
6033014029,29525287,21-10-2024,09:53.0,20:53.0,Slightly Delayed,1534.73,Cash,31624,6382,05:42.9
1409944718,39042103,19-08-2023,25:37.0,28:37.0,On Time,2483.94,UPI,92890,4180,05:42.9
1811382200,37915052,25-08-2023,20:17.0,16:17.0,On Time,3949.87,UPI,97252,7829,05:42.9
4485391413,11478478,21-12-2023,15:06.0,19:06.0,On Time,1293.18,Card,91131,5420,05:42.9
4076279641,89476734,12-07-2023,35:25.0,43:25.0,Slightly Delayed,4782.5,UPI,25713,3139,05:42.9
2965387566,47955004,16-08-2023,55:40.0,00:40.0,On Time,3578.47,Wallet,57502,8895,05:42.9
9397774189,92245432,28-06-2023,29:42.0,26:42.0,On Time,48.55,Cash,38813,5049,05:42.9
1437159967,68016312,07-06-2024,59:08.0,58:08.0,On Time,1315.84,Cash,69843,9185,05:42.9
8397785448,67952740,04-09-2024,11:31.0,15:31.0,On Time,1325.59,Wallet,99345,3493,05:42.9
2778606949,33675108,13-10-2024,09:43.0,09:43.0,On Time,3510.28,Card,16105,2277,05:42.9
1774096863,60656482,13-06-2023,47:19.0,47:19.0,On Time,2645.28,Wallet,51118,1421,05:42.9
1497256618,87220860,26-04-2023,38:32.0,41:32.0,On Time,5278.23,Card,24651,3391,05:42.9
734095510,56480776,03-06-2024,44:06.0,47:06.0,On Time,1614.08,Card,6790,8971,05:42.9
5755859055,79592021,30-10-2024,37:27.0,54:27.0,Significantly Delayed,354.52,Card,8522,4726,05:42.9
5840290569,99490786,18-09-2023,09:40.0,08:40.0,On Time,2578.09,Wallet,92356,5670,05:42.9
8200985533,1855421,08-01-2024,39:54.0,36:54.0,On Time,77.11,Card,92929,7297,05:42.9
3255590064,92642745,21-04-2023,51:28.0,54:28.0,On Time,1763.6,UPI,88039,9157,05:42.9
4258404747,27692428,11-10-2024,30:11.0,29:11.0,On Time,953.65,UPI,91951,1731,05:42.9
2455161115,27620326,29-01-2024,17:28.0,17:28.0,On Time,1010.85,UPI,23471,5466,05:42.9
4448004569,47215976,10-01-2024,13:49.0,08:49.0,On Time,2058.24,Card,49742,2746,05:42.9
5951090793,27878182,20-04-2024,26:47.0,29:47.0,On Time,2143.89,UPI,35150,7610,05:42.9
7402491996,92509376,14-07-2024,02:07.0,04:07.0,On Time,866.77,Card,15459,8275,05:42.9
8532411923,57360162,16-07-2024,12:51.0,19:51.0,Slightly Delayed,1071.82,Wallet,82328,7137,05:42.9
7130555385,37309023,16-01-2024,55:27.0,07:27.0,Slightly Delayed,1539.36,Cash,48673,2562,05:42.9
4338197132,66310963,11-10-2024,23:49.0,19:49.0,On Time,3327.67,UPI,9198,9984,05:42.9
8044366071,80833965,30-04-2023,14:24.0,19:24.0,On Time,2843.12,Card,31310,2938,05:42.9
4135251774,77961205,09-10-2024,06:45.0,05:45.0,On Time,2487.3,Card,81045,8611,05:42.9
6331483812,97411107,06-09-2024,57:14.0,06:14.0,Slightly Delayed,493.19,Wallet,45259,9755,05:42.9
6705171000,52417972,04-09-2023,42:35.0,42:35.0,On Time,1912.64,Wallet,64847,6226,05:42.9
7850128898,38478423,28-06-2024,48:48.0,05:48.0,Significantly Delayed,1427.18,Card,29466,7628,05:42.9
3602554049,65815155,28-07-2023,16:30.0,35:30.0,Significantly Delayed,3310.35,Wallet,77387,2038,05:42.9
1070259187,22738465,09-06-2023,18:16.0,19:16.0,On Time,517.77,Wallet,61963,1656,05:42.9
8412338399,2566268,28-10-2024,05:06.0,11:06.0,Slightly Delayed,3825.11,Card,67313,8021,05:42.9
1478022303,69353754,31-12-2023,13:50.0,08:50.0,On Time,841.61,Wallet,23035,4995,05:42.9
2376108199,81757554,13-05-2024,23:25.0,27:25.0,On Time,1751.17,Card,27586,8305,05:42.9
5243035202,10541231,20-10-2024,49:24.0,45:24.0,On Time,1688.35,Card,1015,2668,05:42.9
3687581971,81932548,05-10-2024,15:42.0,28:42.0,Slightly Delayed,1046.51,Cash,63325,4323,05:42.9
7008586055,96109948,24-05-2023,23:04.0,41:04.0,Significantly Delayed,2848.4,Wallet,67465,18,05:42.9
5142069216,35459748,25-02-2024,21:22.0,21:22.0,On Time,2551.88,UPI,60557,7911,05:42.9
4152441944,92636025,25-04-2023,33:51.0,32:51.0,On Time,4483.92,UPI,46535,5527,05:42.9
5601670348,32830199,29-10-2024,34:22.0,45:22.0,Slightly Delayed,354.91,Cash,47213,6876,05:42.9
605105099,5039883,30-12-2023,32:15.0,30:15.0,On Time,3357.25,Cash,39281,6874,05:42.9
4054936140,28286754,19-04-2024,19:53.0,24:53.0,On Time,400.92,Cash,5888,3720,05:42.9
8741892156,66886852,15-11-2023,02:43.0,12:43.0,Slightly Delayed,2046.92,Card,10769,6057,05:42.9
9143640828,90298394,18-07-2023,25:02.0,33:02.0,Slightly Delayed,1205.86,Card,902,6597,05:42.9
6900876252,87984862,21-02-2024,10:14.0,05:14.0,On Time,3214.61,Wallet,80644,9130,05:42.9
9801174908,54347213,27-04-2024,59:38.0,07:38.0,Slightly Delayed,1487.04,Card,33767,1250,05:42.9
551343632,59840071,20-02-2024,04:10.0,06:10.0,On Time,4881.51,Cash,89726,5126,05:42.9
7961173808,90184276,05-06-2023,42:45.0,37:45.0,On Time,2802.91,UPI,3302,8310,05:42.9
328909145,36146306,26-09-2024,53:13.0,57:13.0,On Time,1851.18,Wallet,32899,1169,05:42.9
5551173528,64151769,03-11-2024,17:51.0,21:51.0,On Time,2549.37,Card,16125,5366,05:42.9
4461788759,79895967,23-04-2024,56:08.0,01:08.0,On Time,4562.67,Wallet,90986,1752,05:42.9
7256212429,28350645,16-03-2024,15:36.0,15:36.0,On Time,727.95,Cash,87815,8094,05:42.9
