order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,dwh_create_date
8710393245,79417,22:08.0,20:08.0,0,4.18,On Time,Not Applicable,05:43.1
8862036450,59711,38:59.0,36:59.0,0,3.06,On Time,Not Applicable,05:43.1
2087769338,68170,34:34.0,34:34.0,0,3.33,On Time,Not Applicable,05:43.1
3349267712,58986,10:21.0,20:21.0,10,2.46,Slightly Delayed,Traffic,05:43.1
1689937124,14563,09:44.0,13:44.0,4,2.48,Slightly Delayed,Traffic,05:43.1
4498769995,38919,41:29.0,46:29.0,5,1.68,Slightly Delayed,Traffic,05:43.1
3729771871,32626,00:42.0,04:42.0,4,4.95,Slightly Delayed,Traffic,05:43.1
9065518834,93566,25:43.0,27:43.0,2,0.57,Slightly Delayed,Traffic,05:43.1
7524465290,93477,01:03.0,07:03.0,6,2.9,Slightly Delayed,Traffic,05:43.1
2319921666,4851,57:02.0,54:02.0,0,1.97,On Time,Not Applicable,05:43.1
9541612277,43452,48:45.0,46:45.0,0,3.14,On Time,Not Applicable,05:43.1
6303548068,40567,29:33.0,40:33.0,11,2.89,Significantly Delayed,Traffic,05:43.1
5867651793,84411,51:19.0,50:19.0,0,4.61,On Time,Not Applicable,05:43.1
6405947025,29228,18:52.0,20:52.0,2,3.2,Slightly Delayed,Traffic,05:43.1
2150790907,37465,21:49.0,33:49.0,12,4.13,Significantly Delayed,Traffic,05:43.1
212856641,86373,02:18.0,57:18.0,0,2.66,On Time,Not Applicable,05:43.1
1686508921,37806,32:01.0,27:01.0,0,1.62,On Time,Not Applicable,05:43.1
5879579208,29566,07:59.0,13:59.0,6,0.85,Slightly Delayed,Traffic,05:43.1
1882682579,78512,21:40.0,20:40.0,0,3.81,On Time,Not Applicable,05:43.1
8370410622,10210,19:54.0,21:54.0,2,2.24,Slightly Delayed,Traffic,05:43.1
368599691,57291,36:46.0,37:46.0,1,2.3,Slightly Delayed,Traffic,05:43.1
9282982332,21658,32:08.0,34:08.0,2,1.07,Slightly Delayed,Traffic,05:43.1
4874880100,81596,14:26.0,19:26.0,5,0.83,Slightly Delayed,Traffic,05:43.1
102639985,25125,12:21.0,15:21.0,3,3.7,Slightly Delayed,Traffic,05:43.1
5288207551,64001,09:17.0,23:17.0,14,2.52,Significantly Delayed,Traffic,05:43.1
693932743,34625,45:15.0,45:15.0,0,4.2,On Time,Not Applicable,05:43.1
2325405669,53132,29:49.0,27:49.0,0,0.99,On Time,Not Applicable,05:43.1
8152364696,50040,29:30.0,29:30.0,0,2.01,On Time,Not Applicable,05:43.1
7682359398,70975,16:47.0,25:47.0,9,1.67,Slightly Delayed,Traffic,05:43.1
1742951029,62055,20:50.0,39:50.0,19,2.67,Significantly Delayed,Traffic,05:43.1
4799787645,61740,24:32.0,43:32.0,19,3.46,Significantly Delayed,Traffic,05:43.1
8498666384,94061,13:36.0,16:36.0,3,4.33,Slightly Delayed,Traffic,05:43.1
5013572642,90675,37:37.0,50:37.0,13,3.25,Significantly Delayed,Traffic,05:43.1
8403006958,22292,53:29.0,48:29.0,0,3.65,On Time,Not Applicable,05:43.1
4688831157,75752,55:41.0,59:41.0,4,1.4,Slightly Delayed,Traffic,05:43.1
394578210,91958,33:28.0,38:28.0,5,0.68,Slightly Delayed,Traffic,05:43.1
8681711802,50,22:38.0,17:38.0,0,4.75,On Time,Not Applicable,05:43.1
9311399064,91086,42:08.0,45:08.0,3,1.16,Slightly Delayed,Traffic,05:43.1
2620581496,38634,46:11.0,45:11.0,0,3.47,On Time,Not Applicable,05:43.1
5116898322,93289,37:09.0,35:09.0,0,1.52,On Time,Not Applicable,05:43.1
5995819849,2395,35:08.0,44:08.0,9,1.18,Slightly Delayed,Traffic,05:43.1
7690500286,39966,27:22.0,34:22.0,7,2.14,Slightly Delayed,Traffic,05:43.1
6107283203,21522,41:41.0,43:41.0,2,1.08,Slightly Delayed,Traffic,05:43.1
3170417508,30064,43:05.0,56:05.0,13,4.22,Significantly Delayed,Traffic,05:43.1
805682701,84695,02:14.0,14:14.0,12,4.98,Significantly Delayed,Traffic,05:43.1
8960508625,57297,13:49.0,18:49.0,5,1.17,Slightly Delayed,Traffic,05:43.1
5580397726,64619,05:17.0,24:17.0,19,3.75,Significantly Delayed,Traffic,05:43.1
1506599381,19253,47:44.0,50:44.0,3,3.36,Slightly Delayed,Traffic,05:43.1
8424478165,37654,36:42.0,36:42.0,0,1.52,On Time,Not Applicable,05:43.1
6083333956,34580,53:59.0,06:59.0,13,2.12,Significantly Delayed,Traffic,05:43.1
9611327860,25443,57:20.0,55:20.0,0,2.56,On Time,Not Applicable,05:43.1
9539444766,94753,11:03.0,16:03.0,5,2.89,Slightly Delayed,Traffic,05:43.1
756168939,69292,49:40.0,44:40.0,0,1.21,On Time,Not Applicable,05:43.1
7762624518,56407,32:15.0,46:15.0,14,4,Significantly Delayed,Traffic,05:43.1
3681781563,41664,35:31.0,33:31.0,0,3.37,On Time,Not Applicable,05:43.1
1571085226,35840,50:53.0,57:53.0,7,4.62,Slightly Delayed,Traffic,05:43.1
4244306883,94771,42:44.0,56:44.0,14,2.9,Significantly Delayed,Traffic,05:43.1
7333141591,1610,02:34.0,20:34.0,18,0.8,Significantly Delayed,Traffic,05:43.1
1199945706,30489,48:33.0,47:33.0,0,3.13,On Time,Not Applicable,05:43.1
5895644119,6452,27:56.0,27:56.0,0,2.16,On Time,Not Applicable,05:43.1
7112919210,58625,18:31.0,18:31.0,0,3.88,On Time,Not Applicable,05:43.1
8315937318,35071,52:39.0,01:39.0,9,3.07,Slightly Delayed,Traffic,05:43.1
5331800057,39782,41:40.0,54:40.0,13,4.9,Significantly Delayed,Traffic,05:43.1
5989265505,11502,27:36.0,22:36.0,0,1.78,On Time,Not Applicable,05:43.1
7906361274,44821,52:54.0,51:54.0,0,1.97,On Time,Not Applicable,05:43.1
6312476146,87880,57:55.0,06:55.0,9,2.18,Slightly Delayed,Traffic,05:43.1
9436272631,82287,57:09.0,56:09.0,0,4.78,On Time,Not Applicable,05:43.1
8289791792,70314,04:19.0,00:19.0,0,2.33,On Time,Not Applicable,05:43.1
7659532788,62888,16:31.0,19:31.0,3,3.26,Slightly Delayed,Traffic,05:43.1
1498157233,13716,44:38.0,48:38.0,4,0.96,Slightly Delayed,Traffic,05:43.1
8560951754,55642,26:02.0,32:02.0,6,0.99,Slightly Delayed,Traffic,05:43.1
8764192824,34121,08:59.0,23:59.0,15,1.34,Significantly Delayed,Traffic,05:43.1
1900542981,82683,46:16.0,50:16.0,4,1.16,Slightly Delayed,Traffic,05:43.1
9445683691,70620,17:13.0,33:13.0,16,4.53,Significantly Delayed,Traffic,05:43.1
7719808335,80882,00:53.0,59:53.0,0,2.74,On Time,Not Applicable,05:43.1
4865644960,11250,59:57.0,07:57.0,8,3.91,Slightly Delayed,Traffic,05:43.1
6518276143,99506,29:31.0,24:31.0,0,1.5,On Time,Not Applicable,05:43.1
2211459584,69281,34:44.0,34:44.0,0,4.19,On Time,Not Applicable,05:43.1
6811633572,49915,44:44.0,48:44.0,4,2.15,Slightly Delayed,Traffic,05:43.1
1821573240,45208,39:04.0,42:04.0,3,4.66,Slightly Delayed,Traffic,05:43.1
8848227434,74756,18:33.0,16:33.0,0,4.94,On Time,Not Applicable,05:43.1
7812276711,60140,28:39.0,40:39.0,12,2.45,Significantly Delayed,Traffic,05:43.1
939966106,267,04:13.0,06:13.0,2,2.05,Slightly Delayed,Traffic,05:43.1
4099108156,21877,40:01.0,39:01.0,0,0.91,On Time,Not Applicable,05:43.1
5684182622,6390,31:14.0,31:14.0,0,2.04,On Time,Not Applicable,05:43.1
4916740946,11753,30:31.0,34:31.0,4,1.38,Slightly Delayed,Traffic,05:43.1
9732307600,91547,03:13.0,02:13.0,0,4.44,On Time,Not Applicable,05:43.1
9280329883,44108,19:56.0,27:56.0,8,2.35,Slightly Delayed,Traffic,05:43.1
4284285927,29343,12:58.0,14:58.0,2,1.4,Slightly Delayed,Traffic,05:43.1
8701796,41266,14:44.0,23:44.0,9,4.97,Slightly Delayed,Traffic,05:43.1
6834734512,76817,28:56.0,29:56.0,1,4.75,Slightly Delayed,Traffic,05:43.1
7127377458,9342,47:19.0,55:19.0,8,3.89,Slightly Delayed,Traffic,05:43.1
4754481356,49314,36:06.0,35:06.0,0,3.5,On Time,Not Applicable,05:43.1
4726007482,36892,07:03.0,11:03.0,4,2.57,Slightly Delayed,Traffic,05:43.1
2320560482,7285,21:26.0,19:26.0,0,3.15,On Time,Not Applicable,05:43.1
1456550348,97265,38:28.0,38:28.0,0,1.19,On Time,Not Applicable,05:43.1
5370744569,32084,55:26.0,08:26.0,13,3.16,Significantly Delayed,Traffic,05:43.1
5819887962,85744,46:47.0,08:47.0,22,2.97,Significantly Delayed,Traffic,05:43.1
1929465827,8263,01:12.0,00:12.0,0,4.51,On Time,Not Applicable,05:43.1
9430139302,90056,04:50.0,05:50.0,1,2.53,Slightly Delayed,Traffic,05:43.1
3632715912,72130,35:12.0,40:12.0,5,0.8,Slightly Delayed,Traffic,05:43.1
3356214803,83239,11:14.0,08:14.0,0,2.84,On Time,Not Applicable,05:43.1
2277864850,7967,34:24.0,30:24.0,0,4.13,On Time,Not Applicable,05:43.1
1754472592,12994,12:09.0,13:09.0,1,2.88,Slightly Delayed,Traffic,05:43.1
1833208408,91091,43:25.0,43:25.0,0,2.48,On Time,Not Applicable,05:43.1
6567954047,7493,06:02.0,28:02.0,22,0.53,Significantly Delayed,Traffic,05:43.1
9409585531,16318,22:57.0,29:57.0,7,4.52,Slightly Delayed,Traffic,05:43.1
731371161,78728,09:55.0,29:55.0,20,0.77,Significantly Delayed,Traffic,05:43.1
7863496069,11754,09:29.0,24:29.0,15,4.5,Significantly Delayed,Traffic,05:43.1
9043955242,89325,19:04.0,45:04.0,26,2.64,Significantly Delayed,Traffic,05:43.1
8257564936,84555,22:53.0,22:53.0,0,3.94,On Time,Not Applicable,05:43.1
7487631571,54412,22:51.0,31:51.0,9,3.79,Slightly Delayed,Traffic,05:43.1
4243307535,18181,55:31.0,03:31.0,8,3.93,Slightly Delayed,Traffic,05:43.1
5490221933,47119,05:33.0,01:33.0,0,4.5,On Time,Not Applicable,05:43.1
577600718,15216,56:44.0,05:44.0,9,0.87,Slightly Delayed,Traffic,05:43.1
1815462789,62423,03:10.0,15:10.0,12,2.81,Significantly Delayed,Traffic,05:43.1
896786012,63700,55:14.0,05:14.0,10,1.61,Slightly Delayed,Traffic,05:43.1
2610552179,21304,40:47.0,42:47.0,2,1.91,Slightly Delayed,Traffic,05:43.1
6244718082,9658,27:40.0,23:40.0,0,4.95,On Time,Not Applicable,05:43.1
1837634871,26621,50:50.0,05:50.0,15,1.27,Significantly Delayed,Traffic,05:43.1
8684571382,19722,51:08.0,50:08.0,0,3.84,On Time,Not Applicable,05:43.1
1659181364,4115,49:59.0,59:59.0,10,1,Slightly Delayed,Traffic,05:43.1
5626641031,65770,47:02.0,49:02.0,2,1.12,Slightly Delayed,Traffic,05:43.1
1589326447,83945,47:02.0,52:02.0,5,1.75,Slightly Delayed,Traffic,05:43.1
5018325783,41888,37:54.0,35:54.0,0,1.96,On Time,Not Applicable,05:43.1
5111073873,77796,56:40.0,56:40.0,0,2.5,On Time,Not Applicable,05:43.1
5953426781,21723,44:07.0,42:07.0,0,3.95,On Time,Not Applicable,05:43.1
8966870214,25007,42:02.0,48:02.0,6,2.15,Slightly Delayed,Traffic,05:43.1
6962915277,16407,57:22.0,57:22.0,0,1.07,On Time,Not Applicable,05:43.1
4309308088,44969,44:56.0,48:56.0,4,2.27,Slightly Delayed,Traffic,05:43.1
5391068200,79700,13:06.0,08:06.0,0,4.94,On Time,Not Applicable,05:43.1
4394681222,92464,30:24.0,45:24.0,15,1.8,Significantly Delayed,Traffic,05:43.1
4791895461,38858,04:45.0,28:45.0,24,2.47,Significantly Delayed,Traffic,05:43.1
7272011740,42857,46:23.0,48:23.0,2,4.2,Slightly Delayed,Traffic,05:43.1
87784691,88685,10:06.0,13:06.0,3,4.58,Slightly Delayed,Traffic,05:43.1
4939105270,84293,00:13.0,58:13.0,0,3.43,On Time,Not Applicable,05:43.1
4622303035,26126,25:02.0,23:02.0,0,2.53,On Time,Not Applicable,05:43.1
3460208027,75868,56:18.0,56:18.0,0,1.9,On Time,Not Applicable,05:43.1
2548125971,41755,18:39.0,13:39.0,0,4.48,On Time,Not Applicable,05:43.1
2390111460,36389,37:09.0,42:09.0,5,4.29,Slightly Delayed,Traffic,05:43.1
8309485249,3729,46:50.0,51:50.0,5,3.55,Slightly Delayed,Traffic,05:43.1
8322543480,94614,38:22.0,02:22.0,24,4.99,Significantly Delayed,Traffic,05:43.1
2819200158,58827,54:43.0,56:43.0,2,1.95,Slightly Delayed,Traffic,05:43.1
7087151227,25423,10:11.0,06:11.0,0,2.61,On Time,Not Applicable,05:43.1
6704234561,91747,40:25.0,10:25.0,30,1.81,Significantly Delayed,Traffic,05:43.1
6998410196,97976,51:47.0,04:47.0,13,1.53,Significantly Delayed,Traffic,05:43.1
707035635,71996,47:51.0,43:51.0,0,4.33,On Time,Not Applicable,05:43.1
543400704,60474,54:23.0,49:23.0,0,1.06,On Time,Not Applicable,05:43.1
3604694195,6583,41:20.0,36:20.0,0,0.64,On Time,Not Applicable,05:43.1
3560549947,87552,39:15.0,47:15.0,8,4.06,Slightly Delayed,Traffic,05:43.1
9982178143,53810,17:42.0,39:42.0,22,3.86,Significantly Delayed,Traffic,05:43.1
1423646541,19293,45:10.0,44:10.0,0,1.73,On Time,Not Applicable,05:43.1
7441941402,79767,33:29.0,31:29.0,0,3.22,On Time,Not Applicable,05:43.1
8395661807,9665,09:08.0,11:08.0,2,0.61,Slightly Delayed,Traffic,05:43.1
5480656353,34982,33:07.0,28:07.0,0,3.58,On Time,Not Applicable,05:43.1
4561602092,28344,45:09.0,44:09.0,0,3.44,On Time,Not Applicable,05:43.1
1695982633,44739,59:50.0,55:50.0,0,0.65,On Time,Not Applicable,05:43.1
6309447153,52804,38:34.0,38:34.0,0,4.09,On Time,Not Applicable,05:43.1
4796733514,22316,48:05.0,17:05.0,29,1.07,Significantly Delayed,Traffic,05:43.1
2858966982,5328,34:37.0,29:37.0,0,3.77,On Time,Not Applicable,05:43.1
6948607495,47202,56:14.0,01:14.0,5,2,Slightly Delayed,Traffic,05:43.1
4959271803,52469,31:13.0,44:13.0,13,2.07,Significantly Delayed,Traffic,05:43.1
5669689881,17862,32:37.0,43:37.0,11,4.57,Significantly Delayed,Traffic,05:43.1
5352265711,73582,48:52.0,01:52.0,13,1.05,Significantly Delayed,Traffic,05:43.1
5498551836,65877,45:20.0,47:20.0,2,2.78,Slightly Delayed,Traffic,05:43.1
6556845822,47070,23:16.0,28:16.0,5,1.46,Slightly Delayed,Traffic,05:43.1
5167008199,26989,41:14.0,36:14.0,0,2.76,On Time,Not Applicable,05:43.1
966294309,92606,03:11.0,06:11.0,3,2.48,Slightly Delayed,Traffic,05:43.1
3163611427,67659,37:26.0,42:26.0,5,1.11,Slightly Delayed,Traffic,05:43.1
203136866,676,37:47.0,36:47.0,0,0.74,On Time,Not Applicable,05:43.1
1815555165,3304,01:58.0,01:58.0,0,3.61,On Time,Not Applicable,05:43.1
1874499212,88852,23:01.0,25:01.0,2,3.16,Slightly Delayed,Traffic,05:43.1
4012779165,59519,44:48.0,47:48.0,3,3.74,Slightly Delayed,Traffic,05:43.1
3669023899,289,53:26.0,04:26.0,11,4.1,Significantly Delayed,Traffic,05:43.1
9296381620,93839,44:11.0,43:11.0,0,3.27,On Time,Not Applicable,05:43.1
2725513934,27735,37:20.0,39:20.0,2,0.65,Slightly Delayed,Traffic,05:43.1
5564338561,99128,16:21.0,14:21.0,0,3.96,On Time,Not Applicable,05:43.1
4701778121,18398,40:44.0,44:44.0,4,1.24,Slightly Delayed,Traffic,05:43.1
9529272337,34837,17:58.0,17:58.0,0,2.06,On Time,Not Applicable,05:43.1
869910650,45055,57:52.0,52:52.0,0,4.69,On Time,Not Applicable,05:43.1
2127080399,55501,17:17.0,25:17.0,8,1.72,Slightly Delayed,Traffic,05:43.1
3547439109,91588,41:45.0,39:45.0,0,2.46,On Time,Not Applicable,05:43.1
997535715,35602,35:08.0,37:08.0,2,4.02,Slightly Delayed,Traffic,05:43.1
2442453181,21860,40:46.0,45:46.0,5,4.46,Slightly Delayed,Traffic,05:43.1
1182120536,6560,51:32.0,53:32.0,2,2.91,Slightly Delayed,Traffic,05:43.1
2819297954,93978,05:26.0,08:26.0,3,0.52,Slightly Delayed,Traffic,05:43.1
9870956079,42784,43:28.0,45:28.0,2,3.76,Slightly Delayed,Traffic,05:43.1
6032675432,29641,22:49.0,19:49.0,0,4.47,On Time,Not Applicable,05:43.1
329790912,43584,38:41.0,34:41.0,0,2.32,On Time,Not Applicable,05:43.1
6459815532,10758,57:22.0,09:22.0,12,1.63,Significantly Delayed,Traffic,05:43.1
9214523757,45153,41:45.0,37:45.0,0,4.86,On Time,Not Applicable,05:43.1
9450279027,31584,51:00.0,47:00.0,0,4.62,On Time,Not Applicable,05:43.1
6265551101,43283,02:45.0,58:45.0,0,1.46,On Time,Not Applicable,05:43.1
4138526838,24981,22:05.0,35:05.0,13,3.73,Significantly Delayed,Traffic,05:43.1
8005579633,98172,37:22.0,01:22.0,24,1.66,Significantly Delayed,Traffic,05:43.1
3442984170,52151,48:42.0,49:42.0,1,3.2,Slightly Delayed,Traffic,05:43.1
8711550413,15340,32:46.0,54:46.0,22,3.32,Significantly Delayed,Traffic,05:43.1
2509593585,87829,02:01.0,59:01.0,0,2.85,On Time,Not Applicable,05:43.1
6126557370,37656,00:40.0,05:40.0,5,0.68,Slightly Delayed,Traffic,05:43.1
9876119035,83597,22:35.0,35:35.0,13,3.58,Significantly Delayed,Traffic,05:43.1
3739042166,52760,02:03.0,07:03.0,5,4.28,Slightly Delayed,Traffic,05:43.1
7938944124,43293,13:28.0,18:28.0,5,4.82,Slightly Delayed,Traffic,05:43.1
506804807,29740,02:45.0,57:45.0,0,3.71,On Time,Not Applicable,05:43.1
3577900599,32303,27:47.0,22:47.0,0,1.71,On Time,Not Applicable,05:43.1
8337599633,23191,08:18.0,07:18.0,0,2.04,On Time,Not Applicable,05:43.1
8611745429,97499,41:52.0,40:52.0,0,1.3,On Time,Not Applicable,05:43.1
2990223879,2555,25:54.0,35:54.0,10,2.77,Slightly Delayed,Traffic,05:43.1
52324496,54293,47:54.0,52:54.0,5,2.39,Slightly Delayed,Traffic,05:43.1
6594929133,30251,02:18.0,01:18.0,0,0.65,On Time,Not Applicable,05:43.1
2480235830,58919,54:36.0,58:36.0,4,4.28,Slightly Delayed,Traffic,05:43.1
9667072962,31515,09:29.0,15:29.0,6,3.97,Slightly Delayed,Traffic,05:43.1
277700053,29553,26:25.0,29:25.0,3,4.98,Slightly Delayed,Traffic,05:43.1
5691623788,3949,17:00.0,17:00.0,0,1.63,On Time,Not Applicable,05:43.1
6845696161,77587,49:28.0,03:28.0,14,1.83,Significantly Delayed,Traffic,05:43.1
4098488449,5718,48:47.0,48:47.0,0,2.85,On Time,Not Applicable,05:43.1
5653623743,59281,53:35.0,19:35.0,26,1.2,Significantly Delayed,Traffic,05:43.1
6416399784,31405,45:15.0,54:15.0,9,1.32,Slightly Delayed,Traffic,05:43.1
4365565386,24899,25:15.0,21:15.0,0,1.5,On Time,Not Applicable,05:43.1
6423269418,67311,13:42.0,27:42.0,14,1.78,Significantly Delayed,Traffic,05:43.1
1020534590,16201,13:06.0,21:06.0,8,4.37,Slightly Delayed,Traffic,05:43.1
4015289878,53358,09:23.0,19:23.0,10,1.79,Slightly Delayed,Traffic,05:43.1
9959668334,81433,28:57.0,25:57.0,0,1.31,On Time,Not Applicable,05:43.1
8054387790,66757,44:24.0,40:24.0,0,1.95,On Time,Not Applicable,05:43.1
4795344310,34016,07:40.0,37:40.0,30,0.93,Significantly Delayed,Traffic,05:43.1
2205862234,68306,01:36.0,57:36.0,0,2.33,On Time,Not Applicable,05:43.1
4686249863,34524,41:25.0,38:25.0,0,2.6,On Time,Not Applicable,05:43.1
1270524770,95994,33:40.0,35:40.0,2,3.7,Slightly Delayed,Traffic,05:43.1
5743550453,95126,24:34.0,29:34.0,5,1.21,Slightly Delayed,Traffic,05:43.1
5309699078,65578,53:02.0,07:02.0,14,0.51,Significantly Delayed,Traffic,05:43.1
7565768030,54027,08:25.0,07:25.0,0,0.73,On Time,Not Applicable,05:43.1
3210260715,12745,21:02.0,16:02.0,0,3.86,On Time,Not Applicable,05:43.1
6657245289,45050,14:03.0,33:03.0,19,2.38,Significantly Delayed,Traffic,05:43.1
7854526965,53207,06:47.0,15:47.0,9,4.21,Slightly Delayed,Traffic,05:43.1
2770948451,81011,03:43.0,22:43.0,19,0.91,Significantly Delayed,Traffic,05:43.1
624070426,343,05:55.0,02:55.0,0,4.96,On Time,Not Applicable,05:43.1
891583492,98655,01:11.0,02:11.0,1,2.72,Slightly Delayed,Traffic,05:43.1
5811206654,71923,34:19.0,48:19.0,14,2.73,Significantly Delayed,Traffic,05:43.1
809894905,86857,51:59.0,56:59.0,5,2.71,Slightly Delayed,Traffic,05:43.1
8209000496,15353,10:34.0,25:34.0,15,2.17,Significantly Delayed,Traffic,05:43.1
4901288364,36597,26:25.0,38:25.0,12,4.65,Significantly Delayed,Traffic,05:43.1
5890338566,58543,11:02.0,12:02.0,1,1.74,Slightly Delayed,Traffic,05:43.1
2745295248,85960,34:44.0,33:44.0,0,1.29,On Time,Not Applicable,05:43.1
5708700204,4397,08:38.0,07:38.0,0,0.51,On Time,Not Applicable,05:43.1
8643851643,17189,41:37.0,11:37.0,30,4.32,Significantly Delayed,Traffic,05:43.1
4525287277,72834,20:19.0,23:19.0,3,3.71,Slightly Delayed,Traffic,05:43.1
6154459753,16231,28:57.0,39:57.0,11,2.4,Significantly Delayed,Traffic,05:43.1
2587790388,60426,18:59.0,16:59.0,0,2.31,On Time,Not Applicable,05:43.1
2665891587,40904,10:34.0,05:34.0,0,2.28,On Time,Not Applicable,05:43.1
6996561687,75938,52:55.0,53:55.0,1,2.31,Slightly Delayed,Traffic,05:43.1
961607638,23890,57:19.0,25:19.0,28,4.81,Significantly Delayed,Traffic,05:43.1
4385491839,48535,35:54.0,30:54.0,0,0.93,On Time,Not Applicable,05:43.1
1279200190,63446,18:41.0,25:41.0,7,1.17,Slightly Delayed,Traffic,05:43.1
9668698616,23600,24:21.0,24:21.0,0,4.51,On Time,Not Applicable,05:43.1
4813038298,69529,43:54.0,53:54.0,10,2.75,Slightly Delayed,Traffic,05:43.1
2030125421,88936,06:27.0,10:27.0,4,4.4,Slightly Delayed,Traffic,05:43.1
6997235339,98293,05:18.0,04:18.0,0,1.3,On Time,Not Applicable,05:43.1
7438342576,25965,11:47.0,16:47.0,5,1.63,Slightly Delayed,Traffic,05:43.1
9958423263,97375,10:57.0,07:57.0,0,0.67,On Time,Not Applicable,05:43.1
3416693628,93184,38:31.0,39:31.0,1,3.28,Slightly Delayed,Traffic,05:43.1
3440579647,76028,48:00.0,48:00.0,0,1.99,On Time,Not Applicable,05:43.1
5307231496,84740,36:32.0,35:32.0,0,2.58,On Time,Not Applicable,05:43.1
4779055734,49398,04:36.0,14:36.0,10,2.8,Slightly Delayed,Traffic,05:43.1
3834705841,78388,38:51.0,01:51.0,23,1.58,Significantly Delayed,Traffic,05:43.1
9080324081,88838,34:16.0,33:16.0,0,4.49,On Time,Not Applicable,05:43.1
2500757555,52455,03:42.0,00:42.0,0,3.91,On Time,Not Applicable,05:43.1
1292986566,28341,14:43.0,10:43.0,0,4.62,On Time,Not Applicable,05:43.1
6602362287,89221,18:56.0,23:56.0,5,2.37,Slightly Delayed,Traffic,05:43.1
184844043,18845,13:07.0,08:07.0,0,4.04,On Time,Not Applicable,05:43.1
936587253,93251,00:45.0,04:45.0,4,1.78,Slightly Delayed,Traffic,05:43.1
2834429147,62176,08:48.0,15:48.0,7,0.93,Slightly Delayed,Traffic,05:43.1
114306835,60947,47:16.0,52:16.0,5,3.9,Slightly Delayed,Traffic,05:43.1
1675849477,70336,13:49.0,18:49.0,5,4.47,Slightly Delayed,Traffic,05:43.1
5191052705,97676,49:30.0,53:30.0,4,3.52,Slightly Delayed,Traffic,05:43.1
7068834722,97953,43:33.0,48:33.0,5,0.98,Slightly Delayed,Traffic,05:43.1
5051330893,49311,47:20.0,01:20.0,14,4.22,Significantly Delayed,Traffic,05:43.1
6065496420,49744,44:53.0,55:53.0,11,0.93,Significantly Delayed,Traffic,05:43.1
7574848635,74349,31:28.0,43:28.0,12,2.14,Significantly Delayed,Traffic,05:43.1
8793868975,47869,32:46.0,36:46.0,4,2.76,Slightly Delayed,Traffic,05:43.1
5381466176,48307,05:50.0,08:50.0,3,4.54,Slightly Delayed,Traffic,05:43.1
7709366480,92788,38:17.0,38:17.0,0,0.98,On Time,Not Applicable,05:43.1
4936667930,36661,08:22.0,09:22.0,1,2.69,Slightly Delayed,Traffic,05:43.1
6860925755,7299,20:04.0,19:04.0,0,1.74,On Time,Not Applicable,05:43.1
5486433396,87165,27:10.0,32:10.0,5,0.61,Slightly Delayed,Traffic,05:43.1
7089292009,70015,29:17.0,30:17.0,1,2.56,Slightly Delayed,Traffic,05:43.1
5350760367,56321,22:18.0,26:18.0,4,1.78,Slightly Delayed,Traffic,05:43.1
5581769906,80281,17:17.0,30:17.0,13,2.26,Significantly Delayed,Traffic,05:43.1
6256637306,57954,37:32.0,46:32.0,9,2.47,Slightly Delayed,Traffic,05:43.1
2999946056,6882,50:06.0,50:06.0,0,3.1,On Time,Not Applicable,05:43.1
5218488175,38184,39:01.0,39:01.0,0,4.64,On Time,Not Applicable,05:43.1
8297436592,20223,46:38.0,41:38.0,0,4.13,On Time,Not Applicable,05:43.1
1806118907,22727,43:12.0,45:12.0,2,3.65,Slightly Delayed,Traffic,05:43.1
6999224625,29986,38:18.0,39:18.0,1,4.49,Slightly Delayed,Traffic,05:43.1
1809997641,56471,33:12.0,56:12.0,23,1.51,Significantly Delayed,Traffic,05:43.1
7528090614,91659,07:55.0,10:55.0,3,2.32,Slightly Delayed,Traffic,05:43.1
4884904912,45668,13:19.0,08:19.0,0,0.73,On Time,Not Applicable,05:43.1
9811235698,50768,21:48.0,33:48.0,12,2.74,Significantly Delayed,Traffic,05:43.1
5616653529,34530,32:12.0,37:12.0,5,0.97,Slightly Delayed,Traffic,05:43.1
7188183056,84857,52:22.0,52:22.0,0,2.9,On Time,Not Applicable,05:43.1
7898301143,68227,28:51.0,31:51.0,3,3.32,Slightly Delayed,Traffic,05:43.1
5222677885,53731,03:09.0,10:09.0,7,2.29,Slightly Delayed,Traffic,05:43.1
8544952346,2103,02:58.0,03:58.0,1,2.38,Slightly Delayed,Traffic,05:43.1
9403371764,20589,29:50.0,42:50.0,13,4.38,Significantly Delayed,Traffic,05:43.1
3956205476,30143,18:49.0,17:49.0,0,1.61,On Time,Not Applicable,05:43.1
5678362658,90700,06:43.0,06:43.0,0,2.6,On Time,Not Applicable,05:43.1
8131610255,56625,15:37.0,12:37.0,0,2.47,On Time,Not Applicable,05:43.1
4722653990,35362,19:48.0,23:48.0,4,1.65,Slightly Delayed,Traffic,05:43.1
6613853662,57477,17:11.0,27:11.0,10,2.2,Slightly Delayed,Traffic,05:43.1
8274987671,25394,02:18.0,04:18.0,2,2.61,Slightly Delayed,Traffic,05:43.1
5519983123,16320,28:22.0,26:22.0,0,1.85,On Time,Not Applicable,05:43.1
2746329488,91841,09:09.0,08:09.0,0,4.54,On Time,Not Applicable,05:43.1
6443285614,51921,47:57.0,48:57.0,1,0.51,Slightly Delayed,Traffic,05:43.1
